date,hour,daytype,mesh_code,count
2021-06-26,0,休日,533946053,220
2021-06-26,0,休日,533936364,4
2021-06-26,0,休日,533936421,47
2021-06-26,0,休日,533936464,5
2021-06-26,0,休日,533946131,178
2021-06-26,0,休日,533946232,273
2021-06-26,0,休日,533936624,39
2021-06-26,0,休日,533946274,237
2021-06-26,0,休日,533946374,123
2021-06-26,0,休日,533946454,152
2021-06-26,0,休日,533936554,1
2021-06-26,0,休日,533946071,336
2021-06-26,0,休日,533936463,1
2021-06-26,0,休日,533936621,13
2021-06-26,0,休日,533946174,113
2021-06-26,0,休日,533946373,417
2021-06-26,0,休日,533946061,211
2021-06-26,0,休日,533946173,333
2021-06-26,0,休日,533936622,201
2021-06-26,0,休日,533936521,33
2021-06-26,0,休日,533946143,341
2021-06-26,0,休日,533946372,168
2021-06-26,0,休日,533936631,123
2021-06-26,0,休日,533936933,14
2021-06-26,0,休日,533936412,8
2021-06-26,0,休日,533946042,440
2021-06-26,0,休日,533946253,277
2021-06-26,0,休日,533936734,100
2021-06-26,0,休日,533946231,15
2021-06-26,0,休日,533936831,23
2021-06-26,0,休日,533936953,197
2021-06-26,0,休日,533946364,282
2021-06-26,0,休日,533946362,391
2021-06-26,0,休日,533936732,138
2021-06-26,0,休日,533946164,327
2021-06-26,0,休日,533936951,195
2021-06-26,0,休日,533936462,12
2021-06-26,0,休日,533936863,21
2021-06-26,0,休日,533946241,283
2021-06-26,0,休日,533936642,1
2021-06-26,0,休日,533936733,163
2021-06-26,0,休日,533936862,2
2021-06-26,0,休日,533936962,4
2021-06-26,1,休日,533936633,110
2021-06-26,1,休日,533936432,5
2021-06-26,1,休日,533936843,314
2021-06-26,1,休日,533946362,361
2021-06-26,1,休日,533936944,203
2021-06-26,1,休日,533936662,12
2021-06-26,1,休日,533936962,5
2021-06-26,1,休日,533946164,309
2021-06-26,1,休日,533946242,242
2021-06-26,1,休日,533946142,151
2021-06-26,1,休日,533946241,245
2021-06-26,1,休日,533936431,4
2021-06-26,1,休日,533936934,177
2021-06-26,1,休日,533936762,22
2021-06-26,1,休日,533936862,2
2021-06-26,1,休日,533946461,231
2021-06-26,1,休日,533946043,285
2021-06-26,1,休日,533946143,294
2021-06-26,1,休日,533936973,74
2021-06-26,1,休日,533936721,88
2021-06-26,1,休日,533946051,257
2021-06-26,1,休日,533936731,63
2021-06-26,1,休日,533936724,53
2021-06-26,1,休日,533946064,237
2021-06-26,1,休日,533946351,40
2021-06-26,1,休日,533946071,308
2021-06-26,1,休日,533936742,54
2021-06-26,1,休日,533936754,26
2021-06-26,1,休日,533936771,7
2021-06-26,1,休日,533936554,2
2021-06-26,1,休日,533936733,163
2021-06-26,1,休日,533936422,11
2021-06-26,1,休日,533936933,12
2021-06-26,1,休日,533936563,4
2021-06-26,1,休日,533946261,372
2021-06-26,1,休日,533946032,298
2021-06-26,1,休日,533946371,421
2021-06-26,1,休日,533946034,278
2021-06-26,1,休日,533936541,1
2021-06-26,1,休日,533946233,97
2021-06-26,1,休日,533936841,227
2021-06-26,1,休日,533946154,266
2021-06-26,1,休日,533936561,1
2021-06-26,1,休日,533936531,6
2021-06-26,1,休日,533936461,1
2021-06-26,1,休日,533946271,340
2021-06-26,1,休日,533936624,51
2021-06-26,1,休日,533936631,115
2021-06-26,1,休日,533946044,141
2021-06-26,1,休日,533936634,84
2021-06-26,1,休日,533936463,1
2021-06-26,1,休日,533936822,9
2021-06-26,1,休日,533936752,25
2021-06-26,1,休日,533936871,2
2021-06-26,1,休日,533936964,181
2021-06-26,1,休日,533936462,11
2021-06-26,1,休日,533946131,153
2021-06-26,1,休日,533946174,104
2021-06-26,1,休日,533946254,238
2021-06-26,1,休日,533936832,248
2021-06-26,1,休日,533946061,178
2021-06-26,1,休日,533946062,306
2021-06-26,1,休日,533946172,13
2021-06-26,1,休日,533936833,96
2021-06-26,1,休日,533946033,238
2021-06-26,1,休日,533936831,16
2021-06-26,1,休日,533936533,42
2021-06-26,1,休日,533946151,235
2021-06-26,1,休日,533946463,28
2021-06-26,1,休日,533946253,243
2021-06-26,1,休日,533936741,324
2021-06-26,1,休日,533936522,24
2021-06-26,1,休日,533936932,238
2021-06-26,1,休日,533936744,85
2021-06-26,1,休日,533936464,9
2021-06-26,1,休日,533946361,309
2021-06-26,1,休日,533936644,2
2021-06-26,1,休日,533946133,82
2021-06-26,1,休日,533946462,129
2021-06-26,1,休日,533936424,4
2021-06-26,1,休日,533946053,206
2021-06-26,1,休日,533936834,200
2021-06-26,1,休日,533936532,8
2021-06-26,1,休日,533946132,240
2021-06-26,1,休日,533936863,26
2021-06-26,1,休日,533936773,29
2021-06-26,1,休日,533936534,18
2021-06-26,1,休日,533946273,448
2021-06-26,1,休日,533936331,6
2021-06-26,1,休日,533946452,279
2021-06-26,1,休日,533936954,105
2021-06-26,1,休日,533936852,11
2021-06-26,1,休日,533946232,237
2021-06-26,1,休日,533946134,210
2021-06-26,1,休日,533946031,141
2021-06-26,1,休日,533936971,3
2021-06-26,1,休日,533936664,11
2021-06-26,1,休日,533936652,7
2021-06-26,1,休日,533946264,421
2021-06-26,1,休日,533936842,208
2021-06-26,1,休日,533946063,320
2021-06-26,1,休日,533946244,91
2021-06-26,1,休日,533936562,8
2021-06-26,1,休日,533936761,23
2021-06-26,1,休日,533936732,134
2021-06-26,1,休日,533936434,6
2021-06-26,1,休日,533936433,5
2021-06-26,1,休日,533936861,9
2021-06-26,1,休日,533936743,409
2021-06-26,1,休日,533936943,157
2021-06-26,1,休日,533936661,2
2021-06-26,1,休日,533946252,213
2021-06-26,1,休日,533936622,186
2021-06-26,1,休日,533936414,6
2021-06-26,1,休日,533936623,20
2021-06-26,1,休日,533936751,53
2021-06-26,1,休日,533946263,345
2021-06-26,1,休日,533936974,3
2021-06-26,1,休日,533946243,96
2021-06-26,1,休日,533936323,9
2021-06-26,1,休日,533936764,53
2021-06-26,1,休日,533936942,230
2021-06-26,1,休日,533936653,1
2021-06-26,1,休日,533936333,3
2021-06-26,1,休日,533936573,1
2021-06-26,1,休日,533936224,1
2021-06-26,1,休日,533936423,12
2021-06-26,1,休日,533936564,10
2021-06-26,1,休日,533946251,281
2021-06-26,1,休日,533936951,159
2021-06-26,1,休日,533936632,61
2021-06-26,1,休日,533936864,4
2021-06-26,1,休日,533946171,239
2021-06-26,1,休日,533936961,62
2021-06-26,1,休日,533946072,6
2021-06-26,1,休日,533936233,1
2021-06-26,1,休日,533936663,7
2021-06-26,1,休日,533936334,1
2021-06-26,1,休日,533946041,283
2021-06-26,1,休日,533946163,314
2021-06-26,1,休日,533936851,45
2021-06-26,1,休日,533946354,276
2021-06-26,1,休日,533946363,311
2021-06-26,1,休日,533936673,1
2021-06-26,1,休日,533946364,234
2021-06-26,1,休日,533946373,381
2021-06-26,1,休日,533946234,176
2021-06-26,1,休日,533946141,250
2021-06-26,1,休日,533936643,95
2021-06-26,1,休日,533936521,32
2021-06-26,1,休日,533936941,272
2021-06-26,1,休日,533936952,47
2021-06-26,1,休日,533946374,117
2021-06-26,1,休日,533936853,195
2021-06-26,1,休日,533936412,8
2021-06-26,1,休日,533946262,290
2021-06-26,1,休日,533936963,82
2021-06-26,1,休日,533946274,201
2021-06-26,1,休日,533946352,228
2021-06-26,1,休日,533936654,8
2021-06-26,1,休日,533946272,198
2021-06-26,1,休日,533936874,1
2021-06-26,1,休日,533946162,286
2021-06-26,1,休日,533936364,4
2021-06-26,1,休日,533936321,2
2021-06-26,1,休日,533936854,51
2021-06-26,1,休日,533936723,2
2021-06-26,1,休日,533946042,381
2021-06-26,1,休日,533946074,6
2021-06-26,1,休日,533936641,13
2021-06-26,1,休日,533936844,100
2021-06-26,1,休日,533946153,263
2021-06-26,1,休日,533946052,293
2021-06-26,1,休日,533946372,161
2021-06-26,1,休日,533946054,320
2021-06-26,1,休日,533936322,6
2021-06-26,1,休日,533936763,74
2021-06-26,1,休日,533946471,24
2021-06-26,1,休日,533946173,331
2021-06-26,1,休日,533946152,347
2021-06-26,1,休日,533936931,162
2021-06-26,1,休日,533936953,186
2021-06-26,1,休日,533936873,5
2021-06-26,1,休日,533946454,137
2021-06-26,1,休日,533936722,173
2021-06-26,1,休日,533936734,85
2021-06-26,1,休日,533936524,42
2021-06-26,1,休日,533936324,9
2021-06-26,1,休日,533946231,9
2021-06-26,1,休日,533946073,255
2021-06-26,1,休日,533946144,276
2021-06-26,1,休日,533936753,77
2021-06-26,1,休日,533936421,40
2021-06-26,1,休日,533936621,17
2021-06-26,1,休日,533946161,295
2021-06-26,2,休日,533946144,265
2021-06-26,2,休日,533936952,45
2021-06-26,2,休日,533936733,146
2021-06-26,2,休日,533936433,5
2021-06-26,2,休日,533936633,102
2021-06-26,2,休日,533936324,6
2021-06-26,2,休日,533936752,22
2021-06-26,2,休日,533936323,8
2021-06-26,2,休日,533936863,25
2021-06-26,2,休日,533946471,28
2021-06-26,2,休日,533946252,206
2021-06-26,2,休日,533946073,234
2021-06-26,2,休日,533936431,7
2021-06-26,2,休日,533936631,121
2021-06-26,2,休日,533936961,58
2021-06-26,2,休日,533936841,206
2021-06-26,2,休日,533946072,6
2021-06-26,2,休日,533936562,3
2021-06-26,2,休日,533946041,253
2021-06-26,2,休日,533936661,7
2021-06-26,2,休日,533946171,224
2021-06-26,2,休日,533936724,51
2021-06-26,2,休日,533936722,213
2021-06-26,2,休日,533936861,3
2021-06-26,2,休日,533946251,272
2021-06-26,2,休日,533946131,137
2021-06-26,2,休日,533936224,3
2021-06-26,2,休日,533936563,8
2021-06-26,2,休日,533946163,302
2021-06-26,2,休日,533936321,2
2021-06-26,2,休日,533936953,175
2021-06-26,2,休日,533946042,367
2021-06-26,2,休日,533936521,27
2021-06-26,2,休日,533936854,45
2021-06-26,2,休日,533936641,11
2021-06-26,2,休日,533936731,58
2021-06-26,2,休日,533936942,212
2021-06-26,2,休日,533936751,58
2021-06-26,2,休日,533936432,5
2021-06-26,2,休日,533936754,19
2021-06-26,2,休日,533936531,10
2021-06-26,2,休日,533936554,2
2021-06-26,2,休日,533936642,1
2021-06-26,2,休日,533946134,193
2021-06-26,2,休日,533946362,340
2021-06-26,2,休日,533936732,118
2021-06-26,2,休日,533936331,6
2021-06-26,2,休日,533946254,220
2021-06-26,2,休日,533946372,139
2021-06-26,2,休日,533936962,2
2021-06-26,2,休日,533946462,116
2021-06-26,2,休日,533936564,16
2021-06-26,2,休日,533946051,241
2021-06-26,2,休日,533936853,173
2021-06-26,2,休日,533936541,3
2021-06-26,2,休日,533946351,39
2021-06-26,2,休日,533936971,4
2021-06-26,2,休日,533936964,165
2021-06-26,2,休日,533946142,149
2021-06-26,2,休日,533936822,13
2021-06-26,2,休日,533936832,248
2021-06-26,2,休日,533946373,343
2021-06-26,2,休日,533936842,191
2021-06-26,2,休日,533946054,309
2021-06-26,2,休日,533946234,171
2021-06-26,2,休日,533936573,1
2021-06-26,2,休日,533946371,380
2021-06-26,2,休日,533936734,81
2021-06-26,2,休日,533946133,73
2021-06-26,2,休日,533946364,226
2021-06-26,2,休日,533936761,28
2021-06-26,2,休日,533936662,12
2021-06-26,2,休日,533936944,181
2021-06-26,2,休日,533936753,67
2021-06-26,2,休日,533946064,213
2021-06-26,2,休日,533936463,1
2021-06-26,2,休日,533936644,1
2021-06-26,2,休日,533946361,263
2021-06-26,2,休日,533936741,323
2021-06-26,2,休日,533946061,183
2021-06-26,2,休日,533936364,5
2021-06-26,2,休日,533936773,27
2021-06-26,2,休日,533936664,9
2021-06-26,2,休日,533936652,9
2021-06-26,2,休日,533946173,305
2021-06-26,2,休日,533936634,83
2021-06-26,2,休日,533936462,12
2021-06-26,2,休日,533946461,218
2021-06-26,2,休日,533946273,405
2021-06-26,2,休日,533946354,254
2021-06-26,2,休日,533936974,3
2021-06-26,2,休日,533946074,3
2021-06-26,2,休日,533936543,2
2021-06-26,2,休日,533936721,101
2021-06-26,2,休日,533936632,58
2021-06-26,2,休日,533946031,135
2021-06-26,2,休日,533936654,10
2021-06-26,2,休日,533936954,93
2021-06-26,2,休日,533936744,85
2021-06-26,2,休日,533936621,13
2021-06-26,2,休日,533936943,142
2021-06-26,2,休日,533936423,7
2021-06-26,2,休日,533946244,87
2021-06-26,2,休日,533936334,1
2021-06-26,2,休日,533946154,245
2021-06-26,2,休日,533946261,342
2021-06-26,2,休日,533936834,192
2021-06-26,2,休日,533946374,107
2021-06-26,2,休日,533946062,283
2021-06-26,2,休日,533936624,53
2021-06-26,2,休日,533946164,308
2021-06-26,2,休日,533946043,257
2021-06-26,2,休日,533936762,36
2021-06-26,2,休日,533936742,57
2021-06-26,2,休日,533936533,49
2021-06-26,2,休日,533946162,290
2021-06-26,2,休日,533936933,7
2021-06-26,2,休日,533946152,310
2021-06-26,2,休日,533936322,7
2021-06-26,2,休日,533936532,5
2021-06-26,2,休日,533936643,90
2021-06-26,2,休日,533936931,167
2021-06-26,2,休日,533936534,20
