date,hour,daytype,mesh_code,count
2019-11-01,0,平日,523666002,18
2019-11-01,0,平日,523667373,134
2019-11-01,0,平日,523720964,58
2019-11-01,0,平日,523750323,40
2019-11-01,0,平日,523665293,60
2019-11-01,0,平日,523627931,21
2019-11-01,0,平日,523677662,11
2019-11-01,0,平日,523675092,11
2019-11-01,0,平日,523666324,28
2019-11-01,0,平日,523607492,12
2019-11-01,0,平日,523761803,29
2019-11-01,0,平日,523627133,29
2019-11-01,0,平日,523676681,11
2019-11-01,0,平日,523751944,11
2019-11-01,0,平日,523722843,24
2019-11-01,0,平日,523647352,22
2019-11-01,0,平日,523712674,46
2019-11-01,0,平日,523710981,2
2019-11-01,0,平日,523637462,23
2019-11-01,0,平日,523626962,20
2019-11-01,0,平日,523750642,14
2019-11-01,0,平日,523702044,11
2019-11-01,0,平日,533606314,15
2019-11-01,0,平日,523723513,6
2019-11-01,0,平日,523677623,19
2019-11-01,0,平日,523703724,34
2019-11-01,0,平日,523713123,48
2019-11-01,0,平日,523637602,7
2019-11-01,0,平日,523657552,45
2019-11-01,0,平日,523703404,8
2019-11-01,0,平日,533607353,38
2019-11-01,0,平日,523676682,29
2019-11-01,0,平日,523731681,7
2019-11-01,0,平日,523760874,5
2019-11-01,0,平日,523666941,11
2019-11-01,0,平日,523656741,65
2019-11-01,0,平日,523712474,7
2019-11-01,0,平日,523760163,2
2019-11-01,0,平日,523675682,12
2019-11-01,0,平日,523740902,18
2019-11-01,0,平日,523626191,11
2019-11-01,0,平日,533607414,19
2019-11-01,0,平日,523754363,1
2019-11-01,0,平日,523665291,24
2019-11-01,0,平日,523732021,20
2019-11-01,0,平日,523703452,1
2019-11-01,0,平日,523740822,12
2019-11-01,0,平日,523723553,2
2019-11-01,0,平日,523750853,10
2019-11-01,0,平日,523712374,5
2019-11-01,0,平日,523732121,10
2019-11-01,0,平日,523761461,4
2019-11-01,0,平日,523655694,10
2019-11-01,0,平日,523720273,1
2019-11-01,0,平日,523627541,7
2019-11-01,0,平日,523713733,2
2019-11-01,0,平日,523646492,2
2019-11-01,0,平日,523710842,5
2019-11-01,0,平日,523731583,1
2019-11-01,0,平日,523710834,4
2019-11-01,0,平日,523731461,2
2019-11-01,0,平日,523636774,10
2019-11-01,0,平日,523730822,6
2019-11-01,0,平日,523665894,8
2019-11-01,0,平日,523713524,3
2019-11-01,0,平日,523731582,1
2019-11-01,0,平日,523751623,4
2019-11-01,0,平日,523655273,5
2019-11-01,0,平日,523617993,1
2019-11-01,0,平日,523760822,3
2019-11-01,0,平日,523636664,1
2019-11-01,0,平日,523750392,5
2019-11-01,0,平日,523665691,3
2019-11-01,0,平日,523742034,1
2019-11-01,0,平日,523710691,2
2019-11-01,0,平日,513770361,1
2019-11-01,0,平日,523713573,1
2019-11-01,0,平日,523743042,1
2019-11-01,0,平日,523763731,1
2019-11-01,0,平日,523755431,2
2019-11-01,0,平日,523731974,1
2019-11-01,0,平日,523646892,1
2019-11-01,0,平日,523723473,1
2019-11-01,0,平日,523677871,2
2019-11-01,0,平日,513771101,2
2019-11-01,0,平日,513771751,1
2019-11-01,0,平日,523657631,56
2019-11-01,0,平日,523667884,130
2019-11-01,0,平日,523731641,44
2019-11-01,0,平日,523730821,40
2019-11-01,0,平日,523657711,161
2019-11-01,0,平日,523731434,57
2019-11-01,0,平日,523667101,188
2019-11-01,0,平日,523627123,61
2019-11-01,0,平日,523711874,54
2019-11-01,0,平日,523656524,57
2019-11-01,0,平日,533606324,18
2019-11-01,0,平日,523676724,95
2019-11-01,0,平日,533606174,26
2019-11-01,0,平日,533607654,52
2019-11-01,0,平日,523667001,404
2019-11-01,0,平日,523667752,86
2019-11-01,0,平日,523712962,4
2019-11-01,0,平日,523636882,34
2019-11-01,0,平日,523637964,41
2019-11-01,0,平日,523666781,38
2019-11-01,0,平日,523741063,1
2019-11-01,0,平日,523627423,101
2019-11-01,0,平日,523656181,58
2019-11-01,0,平日,523720844,9
2019-11-01,0,平日,523722061,57
2019-11-01,0,平日,523703761,35
2019-11-01,0,平日,523720024,7
2019-11-01,0,平日,523723891,16
2019-11-01,0,平日,523712284,48
2019-11-01,0,平日,523667374,110
2019-11-01,0,平日,523627522,78
2019-11-01,0,平日,523666211,25
2019-11-01,0,平日,523740452,11
2019-11-01,0,平日,523713241,53
2019-11-01,0,平日,523721341,19
2019-11-01,0,平日,523627832,49
2019-11-01,0,平日,523637242,63
2019-11-01,0,平日,523657433,68
2019-11-01,0,平日,523740481,29
2019-11-01,0,平日,533607054,6
2019-11-01,0,平日,523721244,6
2019-11-01,0,平日,523626852,6
2019-11-01,0,平日,523656462,30
2019-11-01,0,平日,523657834,39
2019-11-01,0,平日,523770024,55
2019-11-01,0,平日,523677423,35
2019-11-01,0,平日,523656791,108
2019-11-01,0,平日,523647151,62
2019-11-01,0,平日,523754743,1
2019-11-01,0,平日,523676033,71
2019-11-01,0,平日,523667532,53
2019-11-01,0,平日,523720212,43
2019-11-01,0,平日,523676043,78
2019-11-01,0,平日,523676821,17
2019-11-01,0,平日,523720944,12
2019-11-01,0,平日,523750722,46
2019-11-01,0,平日,523637241,69
2019-11-01,0,平日,523711984,26
2019-11-01,0,平日,523740101,68
2019-11-01,0,平日,523750091,6
2019-11-01,0,平日,523713162,22
2019-11-01,0,平日,523666061,36
2019-11-01,0,平日,523722433,9
2019-11-01,0,平日,523723694,10
2019-11-01,0,平日,523676303,18
2019-11-01,0,平日,523637053,61
2019-11-01,0,平日,523676564,35
2019-11-01,0,平日,523770913,1
2019-11-01,0,平日,523676152,55
2019-11-01,0,平日,523740064,2
2019-11-01,0,平日,523751462,3
2019-11-01,0,平日,523741134,19
2019-11-01,0,平日,523656872,26
2019-11-01,0,平日,523723654,3
2019-11-01,0,平日,523720681,6
2019-11-01,0,平日,523712853,21
2019-11-01,0,平日,523713153,22
2019-11-01,0,平日,523740551,9
2019-11-01,0,平日,523761252,3
2019-11-01,0,平日,523666341,27
2019-11-01,0,平日,523730324,6
2019-11-01,0,平日,533606172,26
2019-11-01,0,平日,523712552,8
2019-11-01,0,平日,523675194,11
2019-11-01,0,平日,523762482,4
2019-11-01,0,平日,523732403,18
2019-11-01,0,平日,523627362,11
2019-11-01,0,平日,523720224,21
2019-11-01,0,平日,523677483,9
2019-11-01,0,平日,523740293,4
2019-11-01,0,平日,523665673,7
2019-11-01,0,平日,523616284,4
2019-11-01,0,平日,523761043,4
2019-11-01,0,平日,523675294,8
2019-11-01,0,平日,523636881,13
2019-11-01,0,平日,523655482,5
2019-11-01,0,平日,523720462,9
2019-11-01,0,平日,523702783,2
2019-11-01,0,平日,523740492,19
2019-11-01,0,平日,523723792,8
2019-11-01,0,平日,523750013,3
2019-11-01,0,平日,523772051,1
2019-11-01,0,平日,523751512,2
2019-11-01,0,平日,523720561,5
2019-11-01,0,平日,523702113,4
2019-11-01,0,平日,523637642,2
2019-11-01,0,平日,523731494,6
